ID,Ground Truth,Noised Signal,Model Output
9039,-0.699962557,-1.040646899,-0.549861372
9040,-0.701307509,0.668633688,-0.537754953
9041,-0.70264997,-1.221525307,-0.54251039
9042,-0.703989934,-1.620624143,-0.550634146
9043,-0.705327397,-0.360884092,-0.54762131
9044,-0.706662353,-0.140680343,-0.542691648
9045,-0.707994799,-0.266900124,-0.53890717
9046,-0.70932473,-0.909962285,-0.540881217
9047,-0.71065214,-0.16812255,-0.536225438
9048,-0.711977025,-0.658961414,-0.536006033
9049,-0.71329938,-1.445373841,-0.54278338
9050,-0.714619201,-1.442654865,-0.549350619
9051,-0.715936483,-0.60357318,-0.548470914
9052,-0.717251221,-0.350964115,-0.545388281
9053,-0.718563411,-0.721754978,-0.545596242
9054,-0.719873048,-1.48372627,-0.552442253
9055,-0.721180126,-1.280767154,-0.557361364
9056,-0.722484643,-0.09481688,-0.551996529
9057,-0.723786592,-0.898301659,-0.553635776
9058,-0.72508597,-0.790926648,-0.554321527
9059,-0.726382772,-0.778329404,-0.55488807
9060,-0.727676992,-1.630893913,-0.562722325
9061,-0.728968627,-2.309494323,-0.575935721
9062,-0.730257673,-1.638713952,-0.583196878
9063,-0.731544123,-0.753100649,-0.583130002
9064,-0.732827974,0.150010501,-0.575691938
9065,-0.734109222,-0.157180491,-0.570799351
9066,-0.735387861,-1.437340048,-0.576564372
9067,-0.736663887,-1.305636053,-0.581106365
9068,-0.737937296,-1.80264666,-0.589521408
9069,-0.739208083,-1.145037088,-0.592482686
9070,-0.740476243,-0.904148463,-0.593482733
9071,-0.741741773,-0.695253577,-0.592816055
9072,-0.743004667,-0.578982778,-0.591235042
9073,-0.744264921,-1.364857448,-0.595891476
9074,-0.745522531,-1.332856968,-0.600183845
9075,-0.746777491,-0.558444313,-0.598366141
9076,-0.748029799,-0.625536648,-0.597092509
9077,-0.749279449,-0.339438575,-0.593578756
9078,-0.750526436,-0.897837525,-0.594511032
9079,-0.751770757,-1.076402611,-0.596830487
9080,-0.753012407,-0.178123476,-0.592041135
9081,-0.754251381,-0.188071759,-0.587346256
9082,-0.755487675,-0.573861907,-0.585781991
9083,-0.756721285,-0.644266689,-0.58480233
9084,-0.757952206,-1.40933281,-0.589973211
9085,-0.759180435,0.058315472,-0.583296418
9086,-0.760405966,-0.862528081,-0.584112525
9087,-0.761628795,-1.828061442,-0.592629731
9088,-0.762848918,-2.06308067,-0.602684975
9089,-0.76406633,-0.403907715,-0.599640965
9090,-0.765281028,-0.148614363,-0.594610929
9091,-0.766493007,-1.143067669,-0.597450614
9092,-0.767702262,-1.639194174,-0.604072571
9093,-0.76890879,-0.13012568,-0.598888397
9094,-0.770112585,-1.571026877,-0.604943991
9095,-0.771313645,0.574491844,-0.594236016
9096,-0.772511964,-0.128267249,-0.58905673
9097,-0.773707538,-2.210572768,-0.600393534
9098,-0.774900363,0.524001258,-0.590036929
9099,-0.776090435,-0.015244587,-0.583955109
9100,-0.777277749,-1.874901466,-0.592847943
9101,-0.778462302,-1.393690709,-0.597689748
9102,-0.779644088,-2.259418886,-0.60905391
9103,-0.780823105,-0.993123103,-0.610461712
9104,-0.781999347,-1.651819068,-0.616795361
9105,-0.783172811,-1.269122215,-0.62011838
9106,-0.784343492,-0.060075302,-0.614383817
9107,-0.785511386,-1.435497708,-0.618998528
9108,-0.78667649,-0.646586113,-0.61765933
9109,-0.787838798,-1.007296289,-0.619022965
9110,-0.788998307,-0.728654185,-0.618294775
9111,-0.790155012,-1.524129558,-0.623461843
9112,-0.791308911,-1.002959918,-0.624692798
9113,-0.792459997,-1.48710646,-0.629420996
9114,-0.793608268,-1.837986478,-0.636526465
9115,-0.794753719,-0.675368633,-0.635208368
9116,-0.795896347,-1.304702974,-0.638378203
9117,-0.797036146,-0.7629107,-0.637660742
9118,-0.798173114,-0.91142297,-0.638003945
9119,-0.799307246,-0.960403133,-0.638688207
9120,-0.800438537,-2.34100138,-0.648967981
9121,-0.801566985,-1.170780978,-0.650920272
9122,-0.802692585,-1.232787391,-0.653255939
9123,-0.803815332,-1.430737524,-0.656876683
9124,-0.804935224,-1.720790315,-0.66233623
9125,-0.806052256,-1.187508993,-0.664143085
9126,-0.807166423,-0.498127896,-0.661369443
9127,-0.808277723,-0.764030705,-0.660387754
9128,-0.809386151,-0.908404236,-0.660379291
9129,-0.810491703,-1.344222249,-0.663259804
9130,-0.811594376,-0.945124117,-0.663453341
9131,-0.812694164,-0.917476086,-0.663461626
9132,-0.813791066,-1.482948937,-0.667181015
9133,-0.814885076,-0.737433008,-0.665959477
9134,-0.81597619,-0.008068416,-0.659923911
9135,-0.817064405,-1.04199561,-0.660811007
9136,-0.818149717,-0.640518526,-0.659011483
9137,-0.819232123,-0.217594884,-0.654377699
9138,-0.820311617,-0.234760953,-0.649868131
9139,-0.821388197,-1.148285029,-0.651649415
9140,-0.822461858,-1.41141273,-0.655178249
9141,-0.823532598,-0.905962429,-0.655227304
9142,-0.824600411,-1.16589735,-0.657026172
9143,-0.825665294,-1.383878027,-0.660244942
9144,-0.826727244,-1.064828272,-0.661278486
9145,-0.827786256,-0.172034505,-0.656335354
9146,-0.828842327,-1.728015941,-0.661858022
9147,-0.829895453,-0.753408665,-0.660800099
9148,-0.83094563,-0.059866641,-0.655100346
9149,-0.831992856,-1.002393736,-0.655801237
9150,-0.833037125,-0.807874162,-0.655179679
9151,-0.834078434,-0.903464258,-0.655211926
9152,-0.835116779,-1.454124844,-0.658941984
9153,-0.836152158,0.367079766,-0.650329709
9154,-0.837184565,-0.376393844,-0.64680779
9155,-0.838213998,-0.167635444,-0.641843855
9156,-0.839240453,-0.433333851,-0.638764918
9157,-0.840263925,-1.542307171,-0.643514991
9158,-0.841284413,-0.638168998,-0.641862869
9159,-0.842301911,-2.08408415,-0.650257587
9160,-0.843316416,-1.925052428,-0.657283664
9161,-0.844327926,0.104234699,-0.65045774
9162,-0.845336435,-1.226603788,-0.652760506
9163,-0.84634194,-0.869697534,-0.652597785
9164,-0.847344439,-1.586079271,-0.657278419
9165,-0.848343927,-0.422955919,-0.654040754
9166,-0.8493404,-0.749461493,-0.653044701
9167,-0.850333856,-0.659478573,-0.651446819
9168,-0.851324291,-1.581903142,-0.656130075
9169,-0.852311701,-0.669083433,-0.654567122
9170,-0.853296082,-1.424265495,-0.658112884
9171,-0.854277432,-0.542082652,-0.655675113
9172,-0.855255746,-0.474221012,-0.652794719
9173,-0.856231022,-0.895673644,-0.652807951
9174,-0.857203255,-2.026265328,-0.660423756
9175,-0.858172443,-1.044285057,-0.661317885
9176,-0.859138581,-1.099918729,-0.662565231
9177,-0.860101667,-1.34989514,-0.66543448
9178,-0.861061697,-1.122440636,-0.666756988
9179,-0.862018668,-1.605108264,-0.67118454
9180,-0.862972576,-0.472516796,-0.66820085
9181,-0.863923417,0.101390417,-0.661446571
9182,-0.864871189,-1.756707024,-0.667007327
9183,-0.865815888,-1.280126675,-0.669326544
9184,-0.866757511,-0.078035172,-0.663762569
9185,-0.867696054,-1.712265809,-0.668966413
9186,-0.868631514,-1.652564478,-0.673639476
9187,-0.869563888,-1.068161018,-0.674470186
9188,-0.870493173,-1.205121193,-0.676159322
9189,-0.871419364,-1.833664789,-0.6817711
9190,-0.872342459,-0.067700965,-0.67616564
9191,-0.873262455,-1.737228245,-0.681173444
9192,-0.874179348,-1.3908725,-0.683892787
9193,-0.875093135,-0.520505884,-0.681141973
9194,-0.876003812,-1.940806025,-0.687262595
9195,-0.876911378,-0.42533484,-0.683900952
9196,-0.877815827,-0.418448367,-0.680509925
9197,-0.878717157,-0.660898181,-0.678666949
9198,-0.879615366,-0.730588362,-0.677282214
9199,-0.880510449,-0.826486615,-0.676521242
9200,-0.881402404,-1.527045801,-0.680200696
9201,-0.882291226,-0.54464378,-0.67762512
9202,-0.883176915,-1.401633677,-0.680490613
9203,-0.884059465,-0.843440172,-0.679798245
9204,-0.884938874,-0.913151938,-0.679553509
9205,-0.885815138,-1.271028588,-0.681559324
9206,-0.886688256,-0.76036577,-0.68033278
9207,-0.887558223,-0.632393589,-0.678311229
9208,-0.888425036,-1.733032438,-0.683231533
9209,-0.889288693,-0.925914118,-0.683020532
9210,-0.89014919,-1.13186383,-0.684094191
9211,-0.891006524,-0.32782173,-0.680133283
9212,-0.891860693,0.102314693,-0.673436105
9213,-0.892711692,-1.149839649,-0.674792051
9214,-0.89355952,-1.226739872,-0.676612258
9215,-0.894404173,-0.70824696,-0.675106049
9216,-0.895245648,-0.95656022,-0.675201595
9217,-0.896083943,-1.060193209,-0.675955892
9218,-0.896919053,-0.152047007,-0.670882642
9219,-0.897750977,-0.814566284,-0.67012167
9220,-0.89857971,-0.944470917,-0.670211315
9221,-0.899405252,-1.066375155,-0.671087384
9222,-0.900227597,-0.631860128,-0.6691401
9223,-0.901046744,-0.185634636,-0.664285183
9224,-0.901862689,-0.067916197,-0.658646226
9225,-0.902675431,-0.616289276,-0.65670383
9226,-0.903484964,-1.371131733,-0.659844756
9227,-0.904291288,-2.461537808,-0.670045316
9228,-0.905094399,-2.150219862,-0.677852094
9229,-0.905894294,-0.949820229,-0.677865624
9230,-0.90669097,-1.552898636,-0.681673229
9231,-0.907484425,-0.907358799,-0.681367159
9232,-0.908274655,-0.230372563,-0.676795304
9233,-0.909061658,-1.267017499,-0.678830981
9234,-0.909845431,-1.270236968,-0.680846214
9235,-0.910625972,-1.306282899,-0.683045983
9236,-0.911403277,-0.293060115,-0.678868592
9237,-0.912177343,-1.180081065,-0.680317283
9238,-0.912948169,-1.403884163,-0.683136225
9239,-0.913715751,-1.045267538,-0.683669627
9240,-0.914480086,-0.472309461,-0.680618048
9241,-0.915241173,-0.028079748,-0.674757481
9242,-0.915999007,-1.515020584,-0.678404391
9243,-0.916753587,-1.123426397,-0.67950511
9244,-0.917504909,-1.106538917,-0.68048048
9245,-0.918252972,-0.691157359,-0.678829074
9246,-0.918997772,-0.462942771,-0.675742924
9247,-0.919739306,-0.159669888,-0.670719028
9248,-0.920477573,-1.612659336,-0.67508924
9249,-0.921212569,-2.079567285,-0.682272077
9250,-0.921944292,-0.65745399,-0.680392504
9251,-0.92267274,-2.315617623,-0.688839674
9252,-0.923397909,-1.328974517,-0.691014171
9253,-0.924119797,-1.739374821,-0.695614219
9254,-0.924838402,-0.667445664,-0.693684042
9255,-0.925553721,-2.537220541,-0.702920079
9256,-0.926265751,-0.516608695,-0.700040102
9257,-0.92697449,-1.085821516,-0.700553715
9258,-0.927679936,-0.461004979,-0.697354436
9259,-0.928382085,-1.200746206,-0.698593915
9260,-0.929080936,-0.919172839,-0.698140383
9261,-0.929776486,-1.770160564,-0.702722549
9262,-0.930468732,-1.406226815,-0.705064654
9263,-0.931157672,-2.622614754,-0.714306593
9264,-0.931843304,-1.80795027,-0.718648911
9265,-0.932525625,-1.312170289,-0.720134616
9266,-0.933204633,-0.930616456,-0.719480872
9267,-0.933880324,-1.032872694,-0.719403386
9268,-0.934552698,-0.28017049,-0.715115428
9269,-0.935221751,-1.456919169,-0.717478931
9270,-0.935887482,-0.86481637,-0.716488242
9271,-0.936549887,-0.41112835,-0.712944627
9272,-0.937208964,-0.347193075,-0.709043264
9273,-0.937864712,-0.888623193,-0.708283305
9274,-0.938517127,-2.35234711,-0.715871096
9275,-0.939166207,-1.071491115,-0.716060996
9276,-0.939811951,-0.658144212,-0.713918924
9277,-0.940454356,-1.622287336,-0.717235088
9278,-0.941093419,-1.259976367,-0.718457103
9279,-0.941729138,-1.669221092,-0.721919835
9280,-0.942361511,-0.394476262,-0.718269885
9281,-0.942990536,-1.552862613,-0.721095443
9282,-0.94361621,-0.267010315,-0.716733813
9283,-0.944238532,-0.80664309,-0.715423942
9284,-0.944857499,-1.99815509,-0.72078824
9285,-0.945473108,-1.179894056,-0.721504748
9286,-0.946085359,-1.137061097,-0.721973777
9287,-0.946694248,-0.915969414,-0.721217036
9288,-0.947299773,-0.889645707,-0.720323443
9289,-0.947901932,-0.508199323,-0.717313766
9290,-0.948500724,-1.209269458,-0.718251765
9291,-0.949096145,-1.60135126,-0.721345246
9292,-0.949688194,0.030745289,-0.715311766
9293,-0.950276869,-0.575084931,-0.712704062
9294,-0.950862167,0.033691675,-0.706605077
9295,-0.951444087,-1.046335912,-0.706787944
9296,-0.952022627,-1.603557711,-0.710175037
9297,-0.952597784,-2.086199618,-0.716199994
9298,-0.953169556,-0.947839139,-0.715690374
9299,-0.953737942,-1.604885693,-0.718865871
9300,-0.954302939,-0.83280169,-0.717681289
9301,-0.954864545,-0.53521253,-0.714835346
9302,-0.955422758,-1.619811838,-0.718114972
9303,-0.955977577,-0.604145125,-0.715654731
9304,-0.956528999,-0.728461876,-0.713913679
9305,-0.957077023,-1.812877172,-0.718294382
9306,-0.957621646,-1.07139348,-0.718448162
9307,-0.958162867,-0.602161908,-0.715974808
9308,-0.958700683,-1.745545988,-0.719924212
9309,-0.959235093,-0.228928364,-0.715348244
9310,-0.959766094,-0.899092436,-0.714574337
9311,-0.960293686,-2.107727929,-0.720572233
9312,-0.960817865,-1.655599553,-0.723906457
9313,-0.961338631,-1.268000148,-0.725052416
9314,-0.961855981,-0.019528997,-0.719320476
9315,-0.962369913,-0.851644643,-0.718236327
9316,-0.962880427,-1.139053564,-0.718767762
9317,-0.963387519,-0.242832741,-0.71426928
9318,-0.963891188,-0.555813632,-0.711557627
9319,-0.964391432,-0.118193582,-0.706334293
9320,-0.964888249,-0.691266955,-0.704457402
9321,-0.965381639,-1.299751877,-0.706145167
9322,-0.965871598,-1.093171879,-0.706606269
9323,-0.966358126,-2.897464194,-0.717321992
9324,-0.96684122,-0.317949516,-0.713248849
9325,-0.967320879,-0.415410906,-0.709738612
9326,-0.9677971,-1.778072976,-0.714040816
9327,-0.968269884,-1.48651839,-0.716593564
9328,-0.968739226,-2.013913719,-0.722007632
9329,-0.969205127,-1.828616313,-0.726246655
9330,-0.969667585,-0.712906627,-0.724333405
9331,-0.970126596,-1.231191044,-0.725271225
9332,-0.970582162,-1.242118939,-0.726252198
9333,-0.971034278,-0.976956427,-0.725778103
9334,-0.971482944,-1.183490663,-0.726432264
9335,-0.971928159,-0.874246845,-0.725397348
9336,-0.97236992,-0.138834118,-0.72032845
9337,-0.972808227,-1.733785168,-0.724096775
9338,-0.973243077,-1.641744037,-0.727267861
9339,-0.973674469,-1.712432245,-0.730739176
9340,-0.974102401,-0.959712032,-0.730116844
9341,-0.974526873,-0.510923339,-0.727082849
9342,-0.974947882,-1.908038736,-0.731603205
9343,-0.975365427,-1.077991432,-0.731601596
9344,-0.975779506,-1.330094755,-0.732940555
9345,-0.976190118,-0.822214714,-0.731559873
9346,-0.976597262,-1.05989687,-0.731462359
9347,-0.977000936,-1.663336306,-0.734567106
9348,-0.977401139,-2.060270217,-0.739659786
9349,-0.977797869,-0.61709449,-0.737146735
9350,-0.978191124,-0.57933891,-0.734447956
9351,-0.978580904,0.169842956,-0.727744222
9352,-0.978967207,-2.762503779,-0.736753464
9353,-0.979350032,-2.014689969,-0.741542816
9354,-0.979729377,-0.720280246,-0.739555001
9355,-0.980105242,-2.17520445,-0.745075583
9356,-0.980477623,-0.742987913,-0.743179083
9357,-0.980846521,-1.215329143,-0.743719578
9358,-0.981211934,-0.50788984,-0.740621626
9359,-0.981573861,-0.883667873,-0.73948884
9360,-0.9819323,-1.461368177,-0.741358876
9361,-0.982287251,-0.340970678,-0.737398148
9362,-0.982638711,-1.740846405,-0.740757644
9363,-0.98298668,-0.327692993,-0.736727715
9364,-0.983331156,-1.100734696,-0.736773372
9365,-0.983672138,-1.477674788,-0.738784313
9366,-0.984009626,-1.634050563,-0.741559148
9367,-0.984343617,-0.366228024,-0.737730086
9368,-0.98467411,-0.639181053,-0.735343754
9369,-0.985001105,-0.30535396,-0.731195331
9370,-0.985324601,-0.650907791,-0.728911161
9371,-0.985644595,-1.555166027,-0.731502831
9372,-0.985961087,-1.869054233,-0.735689521
9373,-0.986274077,-0.662721906,-0.733439684
9374,-0.986583562,-1.292902848,-0.73454833
9375,-0.986889541,-0.613505017,-0.732044101
9376,-0.987192014,-0.759424884,-0.730335951
9377,-0.987490979,-0.428897812,-0.726857305
9378,-0.987786436,-1.164456804,-0.727391064
9379,-0.988078383,-0.16022922,-0.722445905
9380,-0.98836682,-1.393023049,-0.724301815
9381,-0.988651745,-0.464022883,-0.721032023
9382,-0.988933157,-0.285349676,-0.716773868
9383,-0.989211055,-1.391369777,-0.718736172
9384,-0.989485439,-0.45660487,-0.715443492
9385,-0.989756307,-1.438270773,-0.717695415
9386,-0.990023658,-0.557199506,-0.714973629
9387,-0.990287491,-1.783798236,-0.719162345
9388,-0.990547806,-0.807660934,-0.717834532
9389,-0.990804602,-0.477817707,-0.714664519
9390,-0.991057877,-1.344590358,-0.716408074
9391,-0.991307631,-2.314134055,-0.723477006
9392,-0.991553863,-1.291763932,-0.724760175
9393,-0.991796572,-1.485604379,-0.727070808
9394,-0.992035756,-0.405288244,-0.723470747
9395,-0.992271416,0.112741864,-0.716991663
9396,-0.992503551,-0.756819492,-0.715399206
9397,-0.992732159,-1.48249145,-0.717898965
9398,-0.99295724,-1.225074667,-0.718914628
9399,-0.993178792,-1.667712911,-0.722356975
9400,-0.993396816,-1.084487675,-0.722523689
9401,-0.993611311,-1.395152975,-0.724389672
9402,-0.993822274,-1.012749116,-0.724134684
9403,-0.994029707,-1.73750875,-0.727822185
9404,-0.994233608,-1.844691229,-0.731983781
9405,-0.994433977,-1.056537,-0.731862664
9406,-0.994630812,-1.456607718,-0.733866215
9407,-0.994824113,0.132406,-0.727360129
9408,-0.99501388,-0.969151192,-0.726829827
9409,-0.995200111,-1.675927082,-0.730116725
9410,-0.995382806,-1.593523543,-0.732884467
9411,-0.995561965,-0.074444052,-0.727490366
9412,-0.995737586,-1.656254126,-0.730655432
9413,-0.995909669,-1.505669097,-0.732944965
9414,-0.996078214,-1.63882691,-0.735884428
9415,-0.99624322,-1.212443208,-0.73652792
9416,-0.996404686,-0.664373272,-0.734281778
9417,-0.996562611,-1.875068379,-0.738420963
9418,-0.996716996,-0.747362982,-0.736597776
9419,-0.99686784,0.121803883,-0.730170846
9420,-0.997015141,-1.181434488,-0.730742931
9421,-0.9971589,-1.50783802,-0.733041883
9422,-0.997299116,-0.925059593,-0.732207894
9423,-0.997435789,-0.833049126,-0.730892003
9424,-0.997568918,-0.794487405,-0.729381919
9425,-0.997698502,-0.896770429,-0.728437126
9426,-0.997824541,-1.304118727,-0.729695976
9427,-0.997947036,-0.877398764,-0.728643358
9428,-0.998065984,-1.331463867,-0.730044961
9429,-0.998181386,-1.71280767,-0.733446717
9430,-0.998293242,-1.600070841,-0.736170709
9431,-0.99840155,-0.374625418,-0.732391
9432,-0.998506311,-0.683562999,-0.73027432
9433,-0.998607525,-0.732504846,-0.728435993
9434,-0.99870519,-2.177680605,-0.734343529
9435,-0.998799307,-0.808368317,-0.732876301
9436,-0.998889875,-1.818834714,-0.736761212
9437,-0.998976894,-1.220885513,-0.737434506
9438,-0.999060363,-1.154090564,-0.737748563
9439,-0.999140283,-0.294435211,-0.73354286
9440,-0.999216653,-0.482954526,-0.73034662
9441,-0.999289473,-0.407480772,-0.726751924
9442,-0.999358742,-1.460161137,-0.728882313
9443,-0.99942446,-1.844923733,-0.733015358
9444,-0.999486627,-1.235269908,-0.733826816
9445,-0.999545243,-0.72219794,-0.731905937
9446,-0.999600308,-1.046632773,-0.731732965
9447,-0.999651821,-1.43869604,-0.733644545
9448,-0.999699782,-0.585584294,-0.73099649
9449,-0.999744191,-1.05588099,-0.730885267
9450,-0.999785048,-0.845422325,-0.729648769
9451,-0.999822352,-1.238127383,-0.730532646
9452,-0.999856105,-1.680642708,-0.733751714
9453,-0.999886304,-1.367903647,-0.7352494
9454,-0.999912951,0.251630895,-0.728112459
9455,-0.999936046,-0.863962233,-0.727003932
9456,-0.999955587,-0.602026292,-0.724480271
9457,-0.999971576,-0.912054742,-0.723673165
9458,-0.999984011,-0.739590486,-0.721927166
9459,-0.999992894,-2.339988477,-0.728931427
9460,-0.999998223,-1.019210029,-0.728651404
9461,-1,-0.871876579,-0.727579951
9462,-0.999998223,-2.090764892,-0.733056068
9463,-0.999992894,-2.272453003,-0.739299238
9464,-0.999984011,-1.006582218,-0.73881948
9465,-0.999971576,-0.821211317,-0.737379074
9466,-0.999955587,-1.465667213,-0.739315033
9467,-0.999936046,-1.422370165,-0.740987539
9468,-0.999912951,-1.469744832,-0.742869437
9469,-0.999886304,-0.758379461,-0.74106884
9470,-0.999856105,-2.138945525,-0.746355236
9471,-0.999822352,-0.819754219,-0.744840145
9472,-0.999785048,-1.740785033,-0.748009086
9473,-0.999744191,-2.127883325,-0.753015995
9474,-0.999699782,-1.895996053,-0.756736517
9475,-0.999651821,-1.574914795,-0.758807659
9476,-0.999600308,-0.799718663,-0.757089972
9477,-0.999545243,-0.508201493,-0.753955364
9478,-0.999486627,-1.735220943,-0.756868482
9479,-0.99942446,-1.533408369,-0.758736253
9480,-0.999358742,0.282702175,-0.751701355
9481,-0.999289473,-0.992388549,-0.751000404
9482,-0.999216653,-1.384063309,-0.752253592
9483,-0.999140283,-0.80791203,-0.750628829
9484,-0.999060363,-0.299421506,-0.746458173
9485,-0.998976894,-0.609915822,-0.743873119
9486,-0.998889875,-0.844232023,-0.742505372
9487,-0.998799307,-1.301227667,-0.74349606
9488,-0.99870519,-1.922358596,-0.747614801
9489,-0.998607525,-1.344406419,-0.748732805
9490,-0.998506311,-0.668419658,-0.746432781
9491,-0.99840155,-1.029002583,-0.745978951
9492,-0.998293242,-1.273090841,-0.746766567
9493,-0.998181386,-1.226841576,-0.747307897
9494,-0.998065984,-1.515546671,-0.749289334
9495,-0.997947036,-0.372725722,-0.745489597
9496,-0.997824541,-1.388365987,-0.746868193
9497,-0.997698502,-1.264056544,-0.747595429
9498,-0.997568918,-1.084236262,-0.747405469
9499,-0.997435789,-1.025886277,-0.746923864
9500,-0.997299116,-0.941442683,-0.746021032
9501,-0.9971589,-1.718463013,-0.749048114
9502,-0.997015141,-1.08591793,-0.748847246
9503,-0.99686784,-1.076143755,-0.748600066
9504,-0.996716996,-1.311732583,-0.749536932
9505,-0.996562611,-0.428192338,-0.746018171
9506,-0.996404686,-2.680129086,-0.753820956
9507,-0.99624322,-1.896166626,-0.75751996
9508,-0.996078214,-1.438692015,-0.758916855
9509,-0.995909669,-1.194077046,-0.759108782
9510,-0.995737586,-1.075753529,-0.758726478
9511,-0.995561965,-0.693910948,-0.756494403
9512,-0.995382806,-0.63155303,-0.753968716
9513,-0.995200111,-1.697242482,-0.756696582
9514,-0.99501388,-2.103825689,-0.761312366
9515,-0.994824113,-1.533718655,-0.763088763
9516,-0.994630812,-0.277118403,-0.758825243
9517,-0.994433977,-1.045375519,-0.758299649
9518,-0.994233608,-0.799721211,-0.756586075
9519,-0.994029707,-0.867069459,-0.755216062
9520,-0.993822274,-1.486869792,-0.756891966
9521,-0.993611311,-0.43200951,-0.753382444
9522,-0.993396816,-1.38393931,-0.754590869
9523,-0.993178792,-1.658601064,-0.757115841
9524,-0.99295724,-1.616269099,-0.759377956
9525,-0.992732159,-1.76648638,-0.762306929
9526,-0.992503551,-1.097202121,-0.761986673
9527,-0.992271416,-1.261643838,-0.762455523
9528,-0.992035756,-1.28643536,-0.763034701
9529,-0.991796572,-2.190561627,-0.767859817
9530,-0.991553863,-0.492969791,-0.764628291
9531,-0.991307631,-0.989854951,-0.763769746
9532,-0.991057877,-1.009112479,-0.763011932
9533,-0.990804602,-0.398153843,-0.759332716
9534,-0.990547806,-1.153544882,-0.75932312
9535,-0.990287491,-0.329495544,-0.755309463
9536,-0.990023658,-1.257133892,-0.755863547
9537,-0.989756307,-1.390065961,-0.757055759
9538,-0.989485439,-1.581581258,-0.759151936
9539,-0.989211055,-1.536849795,-0.760988235
9540,-0.988933157,-1.075238159,-0.760579705
9541,-0.988651745,-1.591355846,-0.762645841
9542,-0.98836682,-2.101199868,-0.767065525
9543,-0.988078383,-0.6868066,-0.764752626
9544,-0.987786436,-2.549533148,-0.771182239
9545,-0.987490979,-1.586761924,-0.772999287
9546,-0.987192014,-0.614935318,-0.770323575
9547,-0.986889541,-1.559904133,-0.77203542
9548,-0.986583562,-1.621560023,-0.773993134
9549,-0.986274077,-1.798510564,-0.776707649
9550,-0.985961087,-0.724281905,-0.774516165
9551,-0.985644595,-0.84199944,-0.772876441
9552,-0.985324601,-1.072291914,-0.772308111
9553,-0.985001105,-1.813987632,-0.775134563
9554,-0.98467411,-1.153190968,-0.774907231
9555,-0.984343617,-1.139302932,-0.774619699
9556,-0.984009626,-1.869025384,-0.777635813
9557,-0.983672138,-1.15456894,-0.777381659
9558,-0.983331156,-1.996335575,-0.780891657
9559,-0.98298668,-0.131743387,-0.77601248
9560,-0.982638711,-1.212741977,-0.776042938
9561,-0.982287251,-0.097332506,-0.77098
9562,-0.9819323,-0.962934592,-0.769928694
9563,-0.981573861,-1.049638704,-0.769290686
9564,-0.981211934,-0.79593593,-0.767476797
9565,-0.980846521,-1.023086277,-0.766743183
9566,-0.980477623,-1.020562218,-0.766005993
9567,-0.980105242,-2.303853559,-0.771258175
9568,-0.979729377,-2.12959523,-0.775544465
9569,-0.979350032,-0.734068058,-0.773404241
9570,-0.978967207,-1.091279824,-0.772916794
9571,-0.978580904,-1.462916464,-0.774133682
9572,-0.978191124,-1.262448098,-0.774417162
9573,-0.977797869,-0.268183681,-0.770136833
9574,-0.977401139,-0.902412063,-0.768812656
9575,-0.977000936,-1.547704834,-0.770499349
9576,-0.976597262,-0.372744254,-0.766700268
9577,-0.976190118,-1.007846825,-0.765903771
9578,-0.975779506,-1.059021746,-0.765357494
9579,-0.975365427,-0.732889374,-0.763273001
9580,-0.974947882,-1.542794792,-0.765051365
9581,-0.974526873,-1.155110245,-0.764969409
9582,-0.974102401,-2.529377199,-0.771297634
9583,-0.973674469,-1.278650557,-0.771699071
9584,-0.973243077,-1.045853349,-0.771023035
9585,-0.972808227,-1.00433951,-0.77016294
9586,-0.97236992,-1.224358932,-0.770331264
9587,-0.971928159,-1.29003429,-0.770800531
9588,-0.971482944,-1.257552795,-0.771112561
9589,-0.971034278,-0.446767472,-0.767659724
9590,-0.970582162,-0.984459747,-0.766743064
9591,-0.970126596,-1.22709977,-0.766975045
9592,-0.969667585,-2.08102352,-0.771169364
9593,-0.969205127,-2.17944357,-0.775684118
9594,-0.968739226,-0.750523328,-0.773618281
9595,-0.968269884,-0.701238108,-0.771338165
9596,-0.9677971,-0.943379244,-0.770192623
9597,-0.967320878,-1.225580279,-0.770366311
9598,-0.96684122,-0.283935106,-0.766150057
9599,-0.966358126,-0.783180256,-0.764298677
9600,-0.965871598,-1.760738211,-0.7670784
9601,-0.965381639,-1.219062624,-0.767267704
9602,-0.964888249,-0.335905852,-0.763292372
9603,-0.964391432,0.130363226,-0.757055044
9604,-0.963891188,-0.631223677,-0.754525483
9605,-0.963387519,-1.199171376,-0.754807949
9606,-0.962880427,-0.949642257,-0.75386095
9607,-0.962369913,-0.69812585,-0.751679122
9608,-0.961855981,-1.584747868,-0.753908992
9609,-0.961338631,-1.048131369,-0.753457427
9610,-0.960817865,-0.749154233,-0.751531422
9611,-0.960293686,-1.248192557,-0.752102554
9612,-0.959766094,-0.591493467,-0.74939853
9613,-0.959235093,-1.298320242,-0.750254393
9614,-0.958700683,-2.506557153,-0.757037282
9615,-0.958162867,-0.706375808,-0.754876375
9616,-0.957621646,-1.260710258,-0.755454898
9617,-0.957077023,-1.179001247,-0.755624712
9618,-0.956528999,-0.579493786,-0.752846479
9619,-0.955977577,-0.770382666,-0.751030564
9620,-0.955422758,-1.607391387,-0.753386497
9621,-0.954864545,-1.323531812,-0.754298031
